STATEFP,COUNTYFP,YEAR,INDICATOR,VALUE,STATE,STATEABBREVIATION,COUNTY
16,23,2017,dist_MAT,68.33,Idaho,ID,Butte County
16,25,2017,dist_MAT,32,Idaho,ID,Camas County
16,27,2017,dist_MAT,8.64,Idaho,ID,Canyon County
16,29,2017,dist_MAT,28.33,Idaho,ID,Caribou County
16,31,2017,dist_MAT,66.83,Idaho,ID,Cassia County
16,33,2017,dist_MAT,44,Idaho,ID,Clark County
16,35,2017,dist_MAT,23,Idaho,ID,Clearwater County
16,37,2017,dist_MAT,28.2,Idaho,ID,Custer County
16,39,2017,dist_MAT,37.5,Idaho,ID,Elmore County
16,41,2017,dist_MAT,28.17,Idaho,ID,Franklin County
16,43,2017,dist_MAT,27,Idaho,ID,Fremont County
16,45,2017,dist_MAT,24.75,Idaho,ID,Gem County
16,47,2017,dist_MAT,10,Idaho,ID,Gooding County
16,49,2017,dist_MAT,34.31,Idaho,ID,Idaho County
16,51,2017,dist_MAT,21.38,Idaho,ID,Jefferson County
16,53,2017,dist_MAT,32,Idaho,ID,Jerome County
16,55,2017,dist_MAT,10.5,Idaho,ID,Kootenai County
16,57,2017,dist_MAT,31.17,Idaho,ID,Latah County
16,59,2017,dist_MAT,47.67,Idaho,ID,Lemhi County
16,61,2017,dist_MAT,14,Idaho,ID,Lewis County
16,63,2017,dist_MAT,22.33,Idaho,ID,Lincoln County
16,65,2017,dist_MAT,2.67,Idaho,ID,Madison County
16,67,2017,dist_MAT,53.33,Idaho,ID,Minidoka County
16,69,2017,dist_MAT,8.5,Idaho,ID,Nez Perce County
16,71,2017,dist_MAT,42.5,Idaho,ID,Oneida County
16,73,2017,dist_MAT,38.8,Idaho,ID,Owyhee County
16,75,2017,dist_MAT,16.33,Idaho,ID,Payette County
16,77,2017,dist_MAT,34,Idaho,ID,Power County
16,79,2017,dist_MAT,36.33,Idaho,ID,Shoshone County
16,81,2017,dist_MAT,31.75,Idaho,ID,Teton County
16,83,2017,dist_MAT,37.75,Idaho,ID,Twin Falls County
16,85,2017,dist_MAT,63.25,Idaho,ID,Valley County
16,87,2017,dist_MAT,31.67,Idaho,ID,Washington County
17,1,2017,dist_MAT,26.06,Illinois,IL,Adams County
17,3,2017,dist_MAT,7,Illinois,IL,Alexander County
17,5,2017,dist_MAT,7.57,Illinois,IL,Bond County
17,7,2017,dist_MAT,11,Illinois,IL,Boone County
17,9,2017,dist_MAT,41.67,Illinois,IL,Brown County
17,11,2017,dist_MAT,24.42,Illinois,IL,Bureau County
17,13,2017,dist_MAT,19.12,Illinois,IL,Calhoun County
17,15,2017,dist_MAT,8.29,Illinois,IL,Carroll County
17,17,2017,dist_MAT,32.67,Illinois,IL,Cass County
17,19,2017,dist_MAT,10.52,Illinois,IL,Champaign County
17,21,2017,dist_MAT,21.31,Illinois,IL,Christian County
17,23,2017,dist_MAT,24,Illinois,IL,Clark County
17,25,2017,dist_MAT,26.83,Illinois,IL,Clay County
17,27,2017,dist_MAT,7.55,Illinois,IL,Clinton County
17,29,2017,dist_MAT,36,Illinois,IL,Coles County
17,31,2017,dist_MAT,1.5,Illinois,IL,Cook County
17,33,2017,dist_MAT,28.43,Illinois,IL,Crawford County
17,35,2017,dist_MAT,46.67,Illinois,IL,Cumberland County
17,37,2017,dist_MAT,14.38,Illinois,IL,DeKalb County
17,39,2017,dist_MAT,17.5,Illinois,IL,De Witt County
17,41,2017,dist_MAT,23.33,Illinois,IL,Douglas County
17,43,2017,dist_MAT,2.67,Illinois,IL,DuPage County
17,45,2017,dist_MAT,18.5,Illinois,IL,Edgar County
17,47,2017,dist_MAT,30,Illinois,IL,Edwards County
17,49,2017,dist_MAT,33.62,Illinois,IL,Effingham County
17,51,2017,dist_MAT,22.22,Illinois,IL,Fayette County
17,53,2017,dist_MAT,19.11,Illinois,IL,Ford County
17,55,2017,dist_MAT,18.56,Illinois,IL,Franklin County
17,57,2017,dist_MAT,27,Illinois,IL,Fulton County
17,59,2017,dist_MAT,33.83,Illinois,IL,Gallatin County
17,61,2017,dist_MAT,31.4,Illinois,IL,Greene County
17,63,2017,dist_MAT,10.44,Illinois,IL,Grundy County
17,65,2017,dist_MAT,31,Illinois,IL,Hamilton County
17,67,2017,dist_MAT,30.53,Illinois,IL,Hancock County
17,69,2017,dist_MAT,34.5,Illinois,IL,Hardin County
17,71,2017,dist_MAT,30.75,Illinois,IL,Henderson County
17,73,2017,dist_MAT,21.2,Illinois,IL,Henry County
17,75,2017,dist_MAT,13.35,Illinois,IL,Iroquois County
17,77,2017,dist_MAT,8.73,Illinois,IL,Jackson County
17,79,2017,dist_MAT,40,Illinois,IL,Jasper County
17,81,2017,dist_MAT,20.45,Illinois,IL,Jefferson County
17,83,2017,dist_MAT,12.83,Illinois,IL,Jersey County
17,85,2017,dist_MAT,10.89,Illinois,IL,Jo Daviess County
17,87,2017,dist_MAT,17.25,Illinois,IL,Johnson County
17,89,2017,dist_MAT,6.55,Illinois,IL,Kane County
17,91,2017,dist_MAT,9.19,Illinois,IL,Kankakee County
17,93,2017,dist_MAT,4.86,Illinois,IL,Kendall County
17,95,2017,dist_MAT,10.88,Illinois,IL,Knox County
17,97,2017,dist_MAT,2.81,Illinois,IL,Lake County
17,99,2017,dist_MAT,12.72,Illinois,IL,LaSalle County
17,101,2017,dist_MAT,14,Illinois,IL,Lawrence County
17,103,2017,dist_MAT,10.29,Illinois,IL,Lee County
17,105,2017,dist_MAT,13.18,Illinois,IL,Livingston County
17,107,2017,dist_MAT,18.57,Illinois,IL,Logan County
17,109,2017,dist_MAT,34.91,Illinois,IL,McDonough County
17,111,2017,dist_MAT,4.95,Illinois,IL,McHenry County
17,113,2017,dist_MAT,11.44,Illinois,IL,McLean County
17,115,2017,dist_MAT,5.31,Illinois,IL,Macon County
17,117,2017,dist_MAT,19.3,Illinois,IL,Macoupin County
17,119,2017,dist_MAT,6.3,Illinois,IL,Madison County
17,121,2017,dist_MAT,7.36,Illinois,IL,Marion County
17,123,2017,dist_MAT,23.38,Illinois,IL,Marshall County
17,125,2017,dist_MAT,22.78,Illinois,IL,Mason County
17,127,2017,dist_MAT,14.5,Illinois,IL,Massac County
17,129,2017,dist_MAT,18.2,Illinois,IL,Menard County
17,131,2017,dist_MAT,19.27,Illinois,IL,Mercer County
17,133,2017,dist_MAT,9,Illinois,IL,Monroe County
17,135,2017,dist_MAT,20.76,Illinois,IL,Montgomery County
17,137,2017,dist_MAT,29.56,Illinois,IL,Morgan County
17,139,2017,dist_MAT,18.8,Illinois,IL,Moultrie County
17,141,2017,dist_MAT,8.44,Illinois,IL,Ogle County
17,143,2017,dist_MAT,6.12,Illinois,IL,Peoria County
17,145,2017,dist_MAT,16.4,Illinois,IL,Perry County
17,147,2017,dist_MAT,14.8,Illinois,IL,Piatt County
17,149,2017,dist_MAT,30.4,Illinois,IL,Pike County
17,151,2017,dist_MAT,24.5,Illinois,IL,Pope County
17,153,2017,dist_MAT,11.38,Illinois,IL,Pulaski County
17,155,2017,dist_MAT,23.43,Illinois,IL,Putnam County
17,157,2017,dist_MAT,6.43,Illinois,IL,Randolph County
17,159,2017,dist_MAT,30.17,Illinois,IL,Richland County
17,161,2017,dist_MAT,10.76,Illinois,IL,Rock Island County
17,163,2017,dist_MAT,6,Illinois,IL,St. Clair County
17,165,2017,dist_MAT,19.14,Illinois,IL,Saline County
17,167,2017,dist_MAT,7.84,Illinois,IL,Sangamon County
17,169,2017,dist_MAT,48,Illinois,IL,Schuyler County
17,171,2017,dist_MAT,41.5,Illinois,IL,Scott County
17,173,2017,dist_MAT,32.15,Illinois,IL,Shelby County
17,175,2017,dist_MAT,23.5,Illinois,IL,Stark County
17,177,2017,dist_MAT,15.14,Illinois,IL,Stephenson County
17,179,2017,dist_MAT,8.33,Illinois,IL,Tazewell County
17,181,2017,dist_MAT,13.57,Illinois,IL,Union County
17,183,2017,dist_MAT,12.08,Illinois,IL,Vermilion County
17,185,2017,dist_MAT,22.75,Illinois,IL,Wabash County
17,187,2017,dist_MAT,15.33,Illinois,IL,Warren County
17,189,2017,dist_MAT,10,Illinois,IL,Washington County
17,191,2017,dist_MAT,31.33,Illinois,IL,Wayne County
17,193,2017,dist_MAT,34.44,Illinois,IL,White County
17,195,2017,dist_MAT,14.08,Illinois,IL,Whiteside County
17,197,2017,dist_MAT,5.45,Illinois,IL,Will County
17,199,2017,dist_MAT,6.91,Illinois,IL,Williamson County
17,201,2017,dist_MAT,6.8,Illinois,IL,Winnebago County
17,203,2017,dist_MAT,15.82,Illinois,IL,Woodford County
18,1,2017,dist_MAT,8.25,Indiana,IN,Adams County
18,3,2017,dist_MAT,6.22,Indiana,IN,Allen County
18,5,2017,dist_MAT,9.38,Indiana,IN,Bartholomew County
18,7,2017,dist_MAT,30.17,Indiana,IN,Benton County
18,9,2017,dist_MAT,17.5,Indiana,IN,Blackford County
18,11,2017,dist_MAT,6,Indiana,IN,Boone County
18,13,2017,dist_MAT,5.5,Indiana,IN,Brown County
18,15,2017,dist_MAT,13.86,Indiana,IN,Carroll County
18,17,2017,dist_MAT,7.22,Indiana,IN,Cass County
18,19,2017,dist_MAT,11.69,Indiana,IN,Clark County
18,21,2017,dist_MAT,15.22,Indiana,IN,Clay County
18,23,2017,dist_MAT,8.14,Indiana,IN,Clinton County
18,25,2017,dist_MAT,6.14,Indiana,IN,Crawford County
18,27,2017,dist_MAT,20.33,Indiana,IN,Daviess County
18,29,2017,dist_MAT,4.33,Indiana,IN,Dearborn County
18,31,2017,dist_MAT,15.5,Indiana,IN,Decatur County
18,33,2017,dist_MAT,19.14,Indiana,IN,DeKalb County
18,35,2017,dist_MAT,15.33,Indiana,IN,Delaware County
18,37,2017,dist_MAT,9.33,Indiana,IN,Dubois County
18,39,2017,dist_MAT,5.64,Indiana,IN,Elkhart County
18,41,2017,dist_MAT,3,Indiana,IN,Fayette County
18,43,2017,dist_MAT,10,Indiana,IN,Floyd County
18,45,2017,dist_MAT,16.71,Indiana,IN,Fountain County
18,47,2017,dist_MAT,13.86,Indiana,IN,Franklin County
18,49,2017,dist_MAT,7.4,Indiana,IN,Fulton County
18,51,2017,dist_MAT,16.8,Indiana,IN,Gibson County
18,53,2017,dist_MAT,8.91,Indiana,IN,Grant County
18,55,2017,dist_MAT,18.5,Indiana,IN,Greene County
18,57,2017,dist_MAT,5.23,Indiana,IN,Hamilton County
18,59,2017,dist_MAT,6.67,Indiana,IN,Hancock County
18,61,2017,dist_MAT,14.25,Indiana,IN,Harrison County
18,63,2017,dist_MAT,11,Indiana,IN,Hendricks County
18,65,2017,dist_MAT,12.79,Indiana,IN,Henry County
18,67,2017,dist_MAT,7,Indiana,IN,Howard County
18,69,2017,dist_MAT,6.75,Indiana,IN,Huntington County
18,71,2017,dist_MAT,12.43,Indiana,IN,Jackson County
18,73,2017,dist_MAT,25,Indiana,IN,Jasper County
18,75,2017,dist_MAT,18.17,Indiana,IN,Jay County
18,77,2017,dist_MAT,7.5,Indiana,IN,Jefferson County
18,79,2017,dist_MAT,5.5,Indiana,IN,Jennings County
18,81,2017,dist_MAT,5.33,Indiana,IN,Johnson County
18,83,2017,dist_MAT,14.09,Indiana,IN,Knox County
18,85,2017,dist_MAT,5.79,Indiana,IN,Kosciusko County
18,87,2017,dist_MAT,17,Indiana,IN,LaGrange County
18,89,2017,dist_MAT,4.59,Indiana,IN,Lake County
18,91,2017,dist_MAT,11.36,Indiana,IN,LaPorte County
18,93,2017,dist_MAT,7.33,Indiana,IN,Lawrence County
18,95,2017,dist_MAT,5.29,Indiana,IN,Madison County
18,97,2017,dist_MAT,3.39,Indiana,IN,Marion County
18,99,2017,dist_MAT,8.14,Indiana,IN,Marshall County
18,101,2017,dist_MAT,17,Indiana,IN,Martin County
18,103,2017,dist_MAT,7.5,Indiana,IN,Miami County
18,105,2017,dist_MAT,4.91,Indiana,IN,Monroe County
18,107,2017,dist_MAT,8.91,Indiana,IN,Montgomery County
18,109,2017,dist_MAT,7,Indiana,IN,Morgan County
18,111,2017,dist_MAT,27.75,Indiana,IN,Newton County
18,113,2017,dist_MAT,7.44,Indiana,IN,Noble County
18,115,2017,dist_MAT,10,Indiana,IN,Ohio County
18,117,2017,dist_MAT,7.5,Indiana,IN,Orange County
18,119,2017,dist_MAT,8.5,Indiana,IN,Owen County
18,121,2017,dist_MAT,13.14,Indiana,IN,Parke County
18,123,2017,dist_MAT,17.89,Indiana,IN,Perry County
18,125,2017,dist_MAT,14.17,Indiana,IN,Pike County
18,127,2017,dist_MAT,5,Indiana,IN,Porter County
18,129,2017,dist_MAT,16.33,Indiana,IN,Posey County
18,131,2017,dist_MAT,8.2,Indiana,IN,Pulaski County
18,133,2017,dist_MAT,18.5,Indiana,IN,Putnam County
18,135,2017,dist_MAT,7.67,Indiana,IN,Randolph County
18,137,2017,dist_MAT,15.25,Indiana,IN,Ripley County
18,139,2017,dist_MAT,7.75,Indiana,IN,Rush County
18,141,2017,dist_MAT,4.05,Indiana,IN,St. Joseph County
18,143,2017,dist_MAT,6,Indiana,IN,Scott County
18,145,2017,dist_MAT,7.75,Indiana,IN,Shelby County
18,147,2017,dist_MAT,13.42,Indiana,IN,Spencer County
18,149,2017,dist_MAT,7.83,Indiana,IN,Starke County
18,151,2017,dist_MAT,27.5,Indiana,IN,Steuben County
18,153,2017,dist_MAT,24.22,Indiana,IN,Sullivan County
18,155,2017,dist_MAT,13.8,Indiana,IN,Switzerland County
18,157,2017,dist_MAT,19.23,Indiana,IN,Tippecanoe County
18,159,2017,dist_MAT,10.83,Indiana,IN,Tipton County
18,161,2017,dist_MAT,11.67,Indiana,IN,Union County
18,163,2017,dist_MAT,2.78,Indiana,IN,Vanderburgh County
18,165,2017,dist_MAT,9,Indiana,IN,Vermillion County
18,167,2017,dist_MAT,5.92,Indiana,IN,Vigo County
18,169,2017,dist_MAT,9.33,Indiana,IN,Wabash County
18,171,2017,dist_MAT,16.25,Indiana,IN,Warren County
18,173,2017,dist_MAT,9.83,Indiana,IN,Warrick County
18,175,2017,dist_MAT,15,Indiana,IN,Washington County
18,177,2017,dist_MAT,5.55,Indiana,IN,Wayne County
18,179,2017,dist_MAT,13.44,Indiana,IN,Wells County
18,181,2017,dist_MAT,20.67,Indiana,IN,White County
18,183,2017,dist_MAT,6.75,Indiana,IN,Whitley County
19,1,2017,dist_MAT,43.4,Iowa,IA,Adair County
19,3,2017,dist_MAT,52.5,Iowa,IA,Adams County
19,5,2017,dist_MAT,37.86,Iowa,IA,Allamakee County
19,7,2017,dist_MAT,8.56,Iowa,IA,Appanoose County
19,9,2017,dist_MAT,19.8,Iowa,IA,Audubon County
19,11,2017,dist_MAT,18.07,Iowa,IA,Benton County
19,13,2017,dist_MAT,5.2,Iowa,IA,Black Hawk County
19,15,2017,dist_MAT,18.75,Iowa,IA,Boone County
19,17,2017,dist_MAT,17.71,Iowa,IA,Bremer County
19,19,2017,dist_MAT,23.45,Iowa,IA,Buchanan County
19,21,2017,dist_MAT,22.88,Iowa,IA,Buena Vista County
19,23,2017,dist_MAT,21.9,Iowa,IA,Butler County
19,25,2017,dist_MAT,22,Iowa,IA,Calhoun County
19,27,2017,dist_MAT,14.45,Iowa,IA,Carroll County
19,29,2017,dist_MAT,37.38,Iowa,IA,Cass County
19,31,2017,dist_MAT,23.25,Iowa,IA,Cedar County
19,33,2017,dist_MAT,39.9,Iowa,IA,Cerro Gordo County
19,35,2017,dist_MAT,8,Iowa,IA,Cherokee County
19,37,2017,dist_MAT,36.83,Iowa,IA,Chickasaw County
19,39,2017,dist_MAT,23.67,Iowa,IA,Clarke County
19,41,2017,dist_MAT,30.25,Iowa,IA,Clay County
19,43,2017,dist_MAT,38.33,Iowa,IA,Clayton County
19,45,2017,dist_MAT,20.71,Iowa,IA,Clinton County
19,47,2017,dist_MAT,19.4,Iowa,IA,Crawford County
19,49,2017,dist_MAT,19.62,Iowa,IA,Dallas County
19,51,2017,dist_MAT,28,Iowa,IA,Davis County
19,53,2017,dist_MAT,38.5,Iowa,IA,Decatur County
19,55,2017,dist_MAT,27.89,Iowa,IA,Delaware County
19,57,2017,dist_MAT,40.29,Iowa,IA,Des Moines County
19,59,2017,dist_MAT,49.14,Iowa,IA,Dickinson County
19,61,2017,dist_MAT,13.64,Iowa,IA,Dubuque County
19,63,2017,dist_MAT,50.4,Iowa,IA,Emmet County
19,65,2017,dist_MAT,37.07,Iowa,IA,Fayette County
19,67,2017,dist_MAT,40,Iowa,IA,Floyd County
19,69,2017,dist_MAT,41,Iowa,IA,Franklin County
19,71,2017,dist_MAT,28.56,Iowa,IA,Fremont County
19,73,2017,dist_MAT,28.29,Iowa,IA,Greene County
19,75,2017,dist_MAT,18.38,Iowa,IA,Grundy County
19,77,2017,dist_MAT,34,Iowa,IA,Guthrie County
19,79,2017,dist_MAT,21.67,Iowa,IA,Hamilton County
19,81,2017,dist_MAT,40.5,Iowa,IA,Hancock County
19,83,2017,dist_MAT,27.5,Iowa,IA,Hardin County
19,85,2017,dist_MAT,30.2,Iowa,IA,Harrison County
19,87,2017,dist_MAT,42.25,Iowa,IA,Henry County
19,89,2017,dist_MAT,42,Iowa,IA,Howard County
19,91,2017,dist_MAT,21.64,Iowa,IA,Humboldt County
19,93,2017,dist_MAT,24.2,Iowa,IA,Ida County
19,95,2017,dist_MAT,23.08,Iowa,IA,Iowa County
19,97,2017,dist_MAT,20.36,Iowa,IA,Jackson County
19,99,2017,dist_MAT,10.45,Iowa,IA,Jasper County
19,101,2017,dist_MAT,44,Iowa,IA,Jefferson County
19,103,2017,dist_MAT,17.92,Iowa,IA,Johnson County
19,105,2017,dist_MAT,21.89,Iowa,IA,Jones County
19,107,2017,dist_MAT,43.08,Iowa,IA,Keokuk County
19,109,2017,dist_MAT,44,Iowa,IA,Kossuth County
19,111,2017,dist_MAT,23.33,Iowa,IA,Lee County
19,113,2017,dist_MAT,7.82,Iowa,IA,Linn County
19,115,2017,dist_MAT,38.29,Iowa,IA,Louisa County
19,117,2017,dist_MAT,22.8,Iowa,IA,Lucas County
19,119,2017,dist_MAT,20.88,Iowa,IA,Lyon County
19,121,2017,dist_MAT,19.38,Iowa,IA,Madison County
19,123,2017,dist_MAT,35,Iowa,IA,Mahaska County
19,125,2017,dist_MAT,23.33,Iowa,IA,Marion County
19,127,2017,dist_MAT,20.23,Iowa,IA,Marshall County
19,129,2017,dist_MAT,15,Iowa,IA,Mills County
19,131,2017,dist_MAT,33.5,Iowa,IA,Mitchell County
19,133,2017,dist_MAT,33,Iowa,IA,Monona County
19,135,2017,dist_MAT,23.67,Iowa,IA,Monroe County
19,137,2017,dist_MAT,38.6,Iowa,IA,Montgomery County
19,139,2017,dist_MAT,26.89,Iowa,IA,Muscatine County
19,141,2017,dist_MAT,23.5,Iowa,IA,O'Brien County
19,143,2017,dist_MAT,43.2,Iowa,IA,Osceola County
19,145,2017,dist_MAT,47.22,Iowa,IA,Page County
19,147,2017,dist_MAT,43.62,Iowa,IA,Palo Alto County
19,149,2017,dist_MAT,16.5,Iowa,IA,Plymouth County
19,151,2017,dist_MAT,31.62,Iowa,IA,Pocahontas County
19,153,2017,dist_MAT,5.43,Iowa,IA,Polk County
19,155,2017,dist_MAT,14.38,Iowa,IA,Pottawattamie County
19,157,2017,dist_MAT,27.88,Iowa,IA,Poweshiek County
19,159,2017,dist_MAT,50.43,Iowa,IA,Ringgold County
19,161,2017,dist_MAT,28.22,Iowa,IA,Sac County
19,163,2017,dist_MAT,7.95,Iowa,IA,Scott County
19,165,2017,dist_MAT,20.6,Iowa,IA,Shelby County
19,167,2017,dist_MAT,25.77,Iowa,IA,Sioux County
19,169,2017,dist_MAT,9.5,Iowa,IA,Story County
19,171,2017,dist_MAT,25.46,Iowa,IA,Tama County
19,173,2017,dist_MAT,60.14,Iowa,IA,Taylor County
19,175,2017,dist_MAT,40.17,Iowa,IA,Union County
19,177,2017,dist_MAT,27.3,Iowa,IA,Van Buren County
19,179,2017,dist_MAT,33.29,Iowa,IA,Wapello County
19,181,2017,dist_MAT,9.45,Iowa,IA,Warren County
19,183,2017,dist_MAT,39.25,Iowa,IA,Washington County
19,185,2017,dist_MAT,23,Iowa,IA,Wayne County
19,187,2017,dist_MAT,10.07,Iowa,IA,Webster County
19,189,2017,dist_MAT,27.57,Iowa,IA,Winnebago County
19,191,2017,dist_MAT,51,Iowa,IA,Winneshiek County
19,193,2017,dist_MAT,11.5,Iowa,IA,Woodbury County
19,195,2017,dist_MAT,23,Iowa,IA,Worth County
19,197,2017,dist_MAT,28.62,Iowa,IA,Wright County
20,1,2017,dist_MAT,35.5,Kansas,KS,Allen County
20,3,2017,dist_MAT,46.33,Kansas,KS,Anderson County
20,5,2017,dist_MAT,9.8,Kansas,KS,Atchison County
20,7,2017,dist_MAT,43.62,Kansas,KS,Barber County
20,9,2017,dist_MAT,40.57,Kansas,KS,Barton County
20,11,2017,dist_MAT,43.71,Kansas,KS,Bourbon County
20,13,2017,dist_MAT,28.71,Kansas,KS,Brown County
20,15,2017,dist_MAT,20.12,Kansas,KS,Butler County
20,17,2017,dist_MAT,38.2,Kansas,KS,Chase County
20,19,2017,dist_MAT,25.6,Kansas,KS,Chautauqua County
20,21,2017,dist_MAT,13.78,Kansas,KS,Cherokee County
20,23,2017,dist_MAT,30.5,Kansas,KS,Cheyenne County
20,25,2017,dist_MAT,42.33,Kansas,KS,Clark County
20,27,2017,dist_MAT,25.4,Kansas,KS,Clay County
20,29,2017,dist_MAT,41.33,Kansas,KS,Cloud County
20,31,2017,dist_MAT,49.4,Kansas,KS,Coffey County
20,33,2017,dist_MAT,26,Kansas,KS,Comanche County
20,35,2017,dist_MAT,28.62,Kansas,KS,Cowley County
20,37,2017,dist_MAT,25.54,Kansas,KS,Crawford County
20,39,2017,dist_MAT,23.25,Kansas,KS,Decatur County
20,41,2017,dist_MAT,10.75,Kansas,KS,Dickinson County
20,43,2017,dist_MAT,15.43,Kansas,KS,Doniphan County
20,45,2017,dist_MAT,4.88,Kansas,KS,Douglas County
20,47,2017,dist_MAT,23.5,Kansas,KS,Edwards County
20,49,2017,dist_MAT,45.2,Kansas,KS,Elk County
20,51,2017,dist_MAT,11,Kansas,KS,Ellis County
20,53,2017,dist_MAT,35.8,Kansas,KS,Ellsworth County
20,55,2017,dist_MAT,9.33,Kansas,KS,Finney County
20,57,2017,dist_MAT,30.17,Kansas,KS,Ford County
20,59,2017,dist_MAT,25.25,Kansas,KS,Franklin County
20,61,2017,dist_MAT,5.5,Kansas,KS,Geary County
20,63,2017,dist_MAT,38.4,Kansas,KS,Gove County
20,65,2017,dist_MAT,32.75,Kansas,KS,Graham County
20,67,2017,dist_MAT,0,Kansas,KS,Grant County
20,69,2017,dist_MAT,29.6,Kansas,KS,Gray County
20,71,2017,dist_MAT,49,Kansas,KS,Greeley County
20,73,2017,dist_MAT,53.25,Kansas,KS,Greenwood County
20,75,2017,dist_MAT,35.33,Kansas,KS,Hamilton County
20,77,2017,dist_MAT,34.71,Kansas,KS,Harper County
20,79,2017,dist_MAT,7.43,Kansas,KS,Harvey County
20,81,2017,dist_MAT,21,Kansas,KS,Haskell County
20,83,2017,dist_MAT,43,Kansas,KS,Hodgeman County
20,85,2017,dist_MAT,27,Kansas,KS,Jackson County
20,87,2017,dist_MAT,14.78,Kansas,KS,Jefferson County
20,89,2017,dist_MAT,53.86,Kansas,KS,Jewell County
20,91,2017,dist_MAT,4.24,Kansas,KS,Johnson County
20,93,2017,dist_MAT,24,Kansas,KS,Kearny County
20,95,2017,dist_MAT,33.71,Kansas,KS,Kingman County
20,97,2017,dist_MAT,7,Kansas,KS,Kiowa County
20,99,2017,dist_MAT,13,Kansas,KS,Labette County
20,101,2017,dist_MAT,19.5,Kansas,KS,Lane County
20,103,2017,dist_MAT,7.43,Kansas,KS,Leavenworth County
20,105,2017,dist_MAT,30.25,Kansas,KS,Lincoln County
20,107,2017,dist_MAT,47.43,Kansas,KS,Linn County
20,109,2017,dist_MAT,27.67,Kansas,KS,Logan County
20,111,2017,dist_MAT,44.12,Kansas,KS,Lyon County
20,113,2017,dist_MAT,9.38,Kansas,KS,McPherson County
20,115,2017,dist_MAT,22.18,Kansas,KS,Marion County
20,117,2017,dist_MAT,57.18,Kansas,KS,Marshall County
20,119,2017,dist_MAT,52.33,Kansas,KS,Meade County
20,121,2017,dist_MAT,24.8,Kansas,KS,Miami County
20,123,2017,dist_MAT,50.83,Kansas,KS,Mitchell County
20,125,2017,dist_MAT,25.7,Kansas,KS,Montgomery County
20,127,2017,dist_MAT,21.2,Kansas,KS,Morris County
20,129,2017,dist_MAT,39.33,Kansas,KS,Morton County
20,131,2017,dist_MAT,48.22,Kansas,KS,Nemaha County
20,133,2017,dist_MAT,16.67,Kansas,KS,Neosho County
20,135,2017,dist_MAT,37.43,Kansas,KS,Ness County
20,137,2017,dist_MAT,10.75,Kansas,KS,Norton County
20,139,2017,dist_MAT,21,Kansas,KS,Osage County
20,141,2017,dist_MAT,45.5,Kansas,KS,Osborne County
20,143,2017,dist_MAT,19.75,Kansas,KS,Ottawa County
20,145,2017,dist_MAT,41.5,Kansas,KS,Pawnee County
20,147,2017,dist_MAT,31.29,Kansas,KS,Phillips County
20,149,2017,dist_MAT,32.67,Kansas,KS,Pottawatomie County
20,151,2017,dist_MAT,28.8,Kansas,KS,Pratt County
20,153,2017,dist_MAT,29.25,Kansas,KS,Rawlins County
20,155,2017,dist_MAT,13.69,Kansas,KS,Reno County
20,157,2017,dist_MAT,60.12,Kansas,KS,Republic County
20,159,2017,dist_MAT,28,Kansas,KS,Rice County
20,161,2017,dist_MAT,20.5,Kansas,KS,Riley County
20,163,2017,dist_MAT,32.8,Kansas,KS,Rooks County
20,165,2017,dist_MAT,24.5,Kansas,KS,Rush County
20,167,2017,dist_MAT,31.86,Kansas,KS,Russell County
20,169,2017,dist_MAT,11,Kansas,KS,Saline County
20,171,2017,dist_MAT,0,Kansas,KS,Scott County
20,173,2017,dist_MAT,6.23,Kansas,KS,Sedgwick County
20,175,2017,dist_MAT,39,Kansas,KS,Seward County
20,177,2017,dist_MAT,5.71,Kansas,KS,Shawnee County
20,179,2017,dist_MAT,31.5,Kansas,KS,Sheridan County
20,181,2017,dist_MAT,8.33,Kansas,KS,Sherman County
20,183,2017,dist_MAT,53.67,Kansas,KS,Smith County
20,185,2017,dist_MAT,36.75,Kansas,KS,Stafford County
20,187,2017,dist_MAT,27,Kansas,KS,Stanton County
20,189,2017,dist_MAT,25,Kansas,KS,Stevens County
20,191,2017,dist_MAT,13.25,Kansas,KS,Sumner County
20,193,2017,dist_MAT,10.6,Kansas,KS,Thomas County
20,195,2017,dist_MAT,31,Kansas,KS,Trego County
20,197,2017,dist_MAT,24.86,Kansas,KS,Wabaunsee County
20,199,2017,dist_MAT,30.67,Kansas,KS,Wallace County
20,201,2017,dist_MAT,54.91,Kansas,KS,Washington County
20,203,2017,dist_MAT,22,Kansas,KS,Wichita County
20,205,2017,dist_MAT,29.4,Kansas,KS,Wilson County
20,207,2017,dist_MAT,46,Kansas,KS,Woodson County
20,209,2017,dist_MAT,4.25,Kansas,KS,Wyandotte County
21,1,2017,dist_MAT,7.25,Kentucky,KY,Adair County
21,3,2017,dist_MAT,5.67,Kentucky,KY,Allen County
21,5,2017,dist_MAT,14,Kentucky,KY,Anderson County
21,7,2017,dist_MAT,11.4,Kentucky,KY,Ballard County
21,9,2017,dist_MAT,18.5,Kentucky,KY,Barren County
21,11,2017,dist_MAT,6.5,Kentucky,KY,Bath County
21,13,2017,dist_MAT,11,Kentucky,KY,Bell County
21,15,2017,dist_MAT,9.71,Kentucky,KY,Boone County
21,17,2017,dist_MAT,15,Kentucky,KY,Bourbon County
21,19,2017,dist_MAT,4,Kentucky,KY,Boyd County
